ward_code,ward,lga,state,worldpop_total,meta_total,meta_u5,grid3_v3_total,worldpop_u5
KD1003,Kakuri Gwari,Kaduna South,Kaduna,29002.0,39134.1,6351.4,24717.4,4593.7
KD2312,Unguwar Juma,Zaria,Kaduna,18800.1,16236.8,3043.9,35074.0,3447.7
KD2309,Tukur Tukur,Zaria,Kaduna,55355.9,57185.3,10323.0,81754.2,9742.8
KD2307,Kwarbai B,Zaria,Kaduna,44299.2,39240.0,7309.2,67724.7,8076.0
KD2308,Limancin Kona,Zaria,Kaduna,20311.4,17083.4,3202.6,45262.8,3724.8
KD2306,Kwarbai A,Zaria,Kaduna,69316.7,65952.5,12296.6,83164.7,12625.8
KD2304,Kaura,Zaria,Kaduna,32586.3,31033.2,5817.8,49542.3,5975.8
KD1104,Jere South,Kagarko,Kaduna,39330.1,24323.3,4797.0,29487.7,7583.6
KD0101,Gayam,Birnin Gwari,Kaduna,35763.8,29257.8,6092.0,28751.4,7359.2
KD0206,Kuriga,Chikun,Kaduna,8980.0,6959.2,1203.8,12667.9,1545.6
KD1102,Iddah,Kagarko,Kaduna,64486.8,71724.3,14242.6,68113.9,12568.1
KD1602,Garu,Kudan,Kaduna,8595.4,9853.0,2051.9,13624.2,1762.9
KD0302,Galadimawa,Giwa,Kaduna,22742.0,25110.8,5210.5,35145.5,4646.8
KD0110,Kuyello,Birnin Gwari,Kaduna,25362.5,29122.0,6138.0,43063.8,5268.0
KD0304,Giwa,Giwa,Kaduna,39088.1,32025.9,6645.4,43063.6,7986.7
KD2210,Zonkwa,Zangon Kataf,Kaduna,63336.6,51444.5,10278.2,80858.9,12370.5
KD1504,Haskiya,Kubau,Kaduna,58839.2,53230.0,10888.2,66105.3,11875.8
KD0306,Kakangi,Giwa,Kaduna,44729.8,39556.2,8208.0,48108.6,9139.5
KD0406,Kerawa,Igabi,Kaduna,13926.7,14421.5,2931.3,30063.9,2789.7
KD0107,Damari,Birnin Gwari,Kaduna,41584.8,35676.5,7522.7,45602.5,8646.4
KD1906,Jama A,Sabon Gari,Kaduna,31322.6,30222.2,5214.6,33641.7,5273.6
KD1502,Damau,Kubau,Kaduna,53127.7,47934.2,9876.3,68980.2,10780.0
KD1802,Danguziri,Makarfi,Kaduna,26229.1,30001.5,6163.9,35919.0,5311.7
KD2205,Madakiya,Zangon Kataf,Kaduna,32441.7,31651.4,6323.7,51262.3,6336.3
KD0109,Kutemeshi,Birnin Gwari,Kaduna,24614.5,25030.3,5274.5,33971.0,5114.2
KD0111,Tabanni,Birnin Gwari,Kaduna,6058.4,6975.0,1465.0,10441.4,1250.9
KD0305,Idasu,Giwa,Kaduna,55439.2,47887.5,9944.9,51266.3,11340.5
KD1501,Anchau,Kubau,Kaduna,52511.4,56458.0,11684.0,69441.9,10698.9
KD0108,Dogondawa,Birnin Gwari,Kaduna,23561.4,14428.6,3041.9,21954.3,4895.3
KD0307,Kidandan,Giwa,Kaduna,61462.9,58077.8,12091.8,55156.4,12617.5
KD1210,Tantattu,Kajuru,Kaduna,9265.2,9698.6,1770.2,7782.0,1646.3
KD1904,Dogarawa,Sabon Gari,Kaduna,28823.1,30256.2,5453.2,51043.6,5022.4
KD1911,Zabi,Sabon Gari,Kaduna,43690.5,35468.7,6231.7,57214.0,7505.4
KD0903,Hayin Banki,Kaduna North,Kaduna,68693.8,78824.3,13146.9,88223.5,11243.0
KD2009,Ninzo South,Sanga,Kaduna,9290.7,9450.1,1786.4,7564.2,1719.5
KD1607,Likoro,Kudan,Kaduna,18336.6,15806.3,3291.7,22773.2,3760.8
KD2104,Gimba,Soba,Kaduna,51497.5,40788.2,8225.9,57893.5,10239.2
KD2106,Kwasallo,Soba,Kaduna,44293.4,37791.3,7629.5,48022.8,8816.8
KD1901,Basawa,Sabon Gari,Kaduna,39359.9,41489.2,7265.2,54242.7,6747.0
KD2203,Ikulu,Zangon Kataf,Kaduna,67591.8,63835.3,12497.6,101782.5,12887.6
KD2109,Richifa,Soba,Kaduna,35672.0,30106.0,6107.6,39611.5,7128.2
KD1203,Idon,Kajuru,Kaduna,25028.1,23122.8,4241.9,20289.8,4518.2
KD1608,Sabon Garin,Kudan,Kaduna,32815.8,28245.0,5799.2,33634.2,6595.9
KD1905,Hanwa,Sabon Gari,Kaduna,58948.0,62469.4,10778.7,78153.6,9924.7
KD1907,Jushi,Sabon Gari,Kaduna,30677.1,27061.9,4669.4,40852.8,5164.9
KD1801,Dan Damisa,Makarfi,Kaduna,27027.1,21872.6,4551.3,24604.6,5537.7
KD2209,Zango Urban,Zangon Kataf,Kaduna,4915.9,4764.4,951.9,10739.4,960.1
KD2005,Gwantu,Sanga,Kaduna,23248.3,22210.6,4188.0,20414.7,4293.0
KD0310,Wazata,Giwa,Kaduna,35399.8,35122.5,7275.7,36258.5,7221.0
KD1603,Hunkuyi,Kudan,Kaduna,20986.9,21697.0,4519.8,27155.2,4301.6
KD2208,Zaman Dabo,Zangon Kataf,Kaduna,14543.7,13209.6,2647.9,16503.1,2854.2
KD0710,Kaninkon,Jema'A,Kaduna,44635.6,49484.9,9770.1,44478.4,8622.7
KD2108,Rahama,Soba,Kaduna,25766.8,30630.0,6193.0,34298.5,5140.0
KD1303,Fada,Kaura,Kaduna,36728.2,30568.7,5996.9,35198.2,7043.2
KD1206,Kasuwan Magani,Kajuru,Kaduna,23276.2,18474.1,3097.3,22590.4,3824.1
KD0705,Godogodo,Jema'A,Kaduna,47692.4,48963.7,9655.2,34440.6,9199.6
KD1301,Agban,Kaura,Kaduna,27941.9,26846.8,5276.3,31829.5,5368.3
KD0610,Samban,Jaba,Kaduna,26439.5,27778.6,5502.1,23156.1,5115.0
KD1204,Kajuru,Kajuru,Kaduna,8243.6,6611.2,1175.9,6946.8,1435.2
KD1704,Gure Kahugu,Lere,Kaduna,39421.5,47210.3,9542.4,40587.3,7834.2
KD1108,Kukuyi,Kagarko,Kaduna,18614.9,17306.4,3442.9,23757.0,3634.8
KD0707,Kafanchan A,Jema'A,Kaduna,14080.8,9347.7,1867.6,30195.3,2750.2
KD0701,Asso,Jema'A,Kaduna,39654.7,42700.9,8420.2,32213.3,7649.1
KD2010,Ninzo West,Sanga,Kaduna,15294.1,16266.9,3067.2,14701.7,2824.0
KD0802,Ankwa,Kachia,Kaduna,21013.8,22979.1,4480.3,23372.8,4013.0
KD0408,Rigachikun,Igabi,Kaduna,129609.2,124211.7,21308.6,213223.2,21984.2
KD0703,Barde,Jema'A,Kaduna,40852.5,34506.5,6809.8,40075.3,7883.4
KD0211,Sabon Tasha,Chikun,Kaduna,88817.0,72785.0,12045.4,154173.8,14392.2
KD1711,Saminaka,Lere,Kaduna,48755.7,41247.6,8334.1,51514.7,9683.3
KD0609,Sabzuro,Jaba,Kaduna,13966.7,11499.3,2277.7,11341.7,2702.1
KD0507,Pala,Ikara,Kaduna,20459.7,23954.6,4902.4,23578.1,4137.4
KD1810,Tudun Wada,Makarfi,Kaduna,22756.3,24778.2,5087.2,32322.3,4621.3
KD1808,Meyari,Makarfi,Kaduna,30554.8,28616.3,5782.7,31764.5,6099.2
KD1505,Kareh,Kubau,Kaduna,28199.2,32399.5,6705.1,36436.1,5745.5
KD1409,Kwassam,Kauru,Kaduna,29848.5,30798.8,6338.0,22496.2,6036.8
KD1511,Zuntu,Kubau,Kaduna,27339.8,21035.9,4353.4,29759.4,5570.4
KD0709,Kagoma,Jema'A,Kaduna,36094.5,39590.7,7844.7,39417.1,6988.6
KD0505,Kuya,Ikara,Kaduna,24407.5,30567.1,6213.3,31811.6,4905.0
KD0808,Kachia,Kachia,Kaduna,39709.5,31621.5,6168.0,43872.4,7586.3
KD1208,Maro,Kajuru,Kaduna,15931.4,19663.3,3666.4,15717.2,2904.4
KD0503,Jampalan,Ikara,Kaduna,37414.4,34773.6,7124.5,36024.3,7576.5
KD0902,Dadi Riba,Kaduna North,Kaduna,27755.0,18591.5,3013.8,17590.3,4391.3
KD0603,Dura Bitaro,Jaba,Kaduna,16628.4,15479.9,3071.3,14685.3,3223.7
KD0607,Nok,Jaba,Kaduna,12658.9,11974.9,2370.9,12488.1,2449.3
KD1609,Taba,Kudan,Kaduna,25463.5,24045.9,5005.4,27708.5,5218.2
KD0501,Auchan,Ikara,Kaduna,22968.1,21995.7,4498.3,24563.1,4644.2
KD1709,Raminkura,Lere,Kaduna,30800.9,28402.5,5737.1,30911.2,6116.0
KD0601,Chori,Jaba,Kaduna,26657.6,29251.3,5790.9,23083.6,5153.9
KD1806,Gwanki,Makarfi,Kaduna,20776.8,22905.5,4645.5,23890.8,4168.8
KD1110,Kushe,Kagarko,Kaduna,33403.6,33739.0,6727.2,37238.4,6535.7
KD1401,Badurum,Kauru,Kaduna,31246.0,27654.4,5667.5,26746.1,6291.8
KD2201,Gidan Jatau,Zangon Kataf,Kaduna,26370.2,25287.3,5052.2,35766.8,5150.5
KD0411,Turunku,Igabi,Kaduna,22556.5,23597.0,4753.9,49573.7,4466.1
KD2301,Dutsen Abba,Zaria,Kaduna,69727.9,79219.0,15377.6,62833.8,13242.5
KD1507,Kubau,Kubau,Kaduna,18673.8,17408.0,3596.8,30163.5,3800.5
KD1403,Damakasuwa,Kauru,Kaduna,36457.9,37624.3,7665.9,29538.4,7287.5
KD0708,Kafanchan B,Jema'A,Kaduna,10468.3,6895.5,1377.7,22889.9,2044.6
KD0602,Daddu,Jaba,Kaduna,32782.4,34694.2,6869.1,29279.1,6342.0
KD2207,Unguwan Rimi,Zangon Kataf,Kaduna,36710.7,33981.0,6789.2,57385.0,7170.1
KD0812,Sabon Sarki,Kachia,Kaduna,21598.5,22559.7,4406.5,32604.3,4131.8
KD0504,Kurmin Kogi,Ikara,Kaduna,65522.1,61529.2,12570.4,59876.2,13222.0
KD1405,Geshere,Kauru,Kaduna,40959.8,41413.4,8501.8,37221.9,8267.7
KD0810,Kurmin Musa,Kachia,Kaduna,16112.2,16879.6,3292.7,26363.2,3078.8
KD1703,Garu Mariri,Lere,Kaduna,101075.4,93512.2,18757.4,81494.9,19935.1
KD2111,Soba,Soba,Kaduna,57452.1,56201.5,11334.4,78002.3,11423.1
KD2305,Kufena,Zaria,Kaduna,109902.4,111206.0,20807.2,96523.4,20107.0
KD0509,Saulawa,Ikara,Kaduna,38062.2,39268.6,7959.8,37011.1,7622.8
KD1407,Kauru East,Kauru,Kaduna,27777.3,27881.7,5745.8,21234.7,5626.1
KD1306,Kpak,Kaura,Kaduna,25442.1,22655.7,4447.0,27916.2,4880.9
KD1701,Abadawa,Lere,Kaduna,48654.2,46884.2,9434.4,42843.2,9630.3
KD1201,Afogo,Kajuru,Kaduna,16877.7,18241.4,3337.5,11973.8,3023.7
KD0311,Yakawada,Giwa,Kaduna,42175.3,52019.0,10783.0,51934.8,8603.3
KD0202,Gwagwada,Chikun,Kaduna,28295.5,32577.1,5393.5,46079.9,4587.1
KD1304,Kadarko,Kaura,Kaduna,22217.7,22523.3,4413.4,19857.8,4256.8
KD0711,Maigizo,Jema'A,Kaduna,32372.2,29707.6,5929.1,56035.8,6318.0
KD0807,Gumel,Kachia,Kaduna,36273.4,35886.5,7050.1,39528.7,6984.6
KD1707,Lazuru Tuddai,Lere,Kaduna,56301.3,55631.0,11237.1,44338.0,11179.5
KD2004,Bokana,Sanga,Kaduna,24993.6,22236.8,4192.8,24432.0,4615.0
KD0704,Gidan Waya,Jema'A,Kaduna,63155.8,57364.4,11283.0,49224.2,12155.5
KD0706,Jagindi,Jema'A,Kaduna,91235.7,84405.4,16644.0,61950.7,17598.8
KD1207,Kufana,Kajuru,Kaduna,32369.0,28565.3,5226.3,27485.4,5799.0
KD0303,Gangara,Giwa,Kaduna,30491.3,31581.5,6494.6,36408.6,6176.6
KD1109,Kurmin Jibrin,Kagarko,Kaduna,10655.8,10231.0,2033.6,12614.6,2073.0
KD2006,Karshi,Sanga,Kaduna,54587.6,45169.4,8678.0,40489.4,10260.9
KD1604,Kauran Wali North,Kudan,Kaduna,9275.0,9865.2,2054.5,12359.5,1902.3
KD1205,Kallah,Kajuru,Kaduna,26190.2,26263.2,4827.2,24347.4,4712.8
KD2008,Ninzo North,Sanga,Kaduna,8305.8,8890.1,1676.3,8327.2,1533.6
KD2211,Zonzon,Zangon Kataf,Kaduna,32292.2,33400.0,6694.1,38321.8,6331.2
KD0510,Saya Saya,Ikara,Kaduna,24528.1,20903.4,4251.7,24927.0,4939.7
KD1308,Malagum,Kaura,Kaduna,16284.9,17350.9,3437.7,23890.2,3149.3
KD0806,Gidan Tagwai,Kachia,Kaduna,13017.8,14001.6,2783.2,20950.6,2530.1
KD0605,Fai,Jaba,Kaduna,11629.3,13795.1,2690.2,25316.6,2221.5
KD0409,Rigasa,Igabi,Kaduna,128622.2,129796.6,26149.0,496411.2,25466.7
KD1105,Kagarko North,Kagarko,Kaduna,13910.7,10380.6,2069.8,14936.0,2721.5
KD0212,Yelwa,Chikun,Kaduna,63727.4,70019.2,11375.1,76177.5,10103.2
KD2011,Wasa,Sanga,Kaduna,36587.3,29590.5,5784.3,29142.4,6985.9
KD1406,Kamaru,Kauru,Kaduna,13783.1,14779.5,2997.4,13147.6,2741.8
KD1509,Pambegua,Kubau,Kaduna,62130.8,56073.2,11601.2,67672.5,12653.2
KD1107,Katugal,Kagarko,Kaduna,34695.6,25380.2,5060.4,37201.3,6788.2
KD0604,Fada,Jaba,Kaduna,21154.7,14762.6,2924.1,17264.5,4092.7
KD1605,Kauran Wali South,Kudan,Kaduna,11289.2,9657.4,2011.2,10565.2,2315.4
KD2101,Danwata,Soba,Kaduna,24601.7,32474.0,6551.2,35068.6,4893.6
KD0803,Awon,Kachia,Kaduna,43388.0,39923.3,7784.0,36975.9,8285.9
KD1411,Pari,Kauru,Kaduna,17350.0,20066.6,4128.6,22292.3,3507.7
KD1101,Aribi,Kagarko,Kaduna,35341.8,37590.4,7419.2,56364.3,6838.0
KD1510,Zabi,Kubau,Kaduna,11339.7,13054.8,2701.7,16662.6,2310.4
KD0506,Paki,Ikara,Kaduna,23766.0,23519.0,4679.7,32218.1,4655.6
KD0608,Sabchem,Jaba,Kaduna,37289.3,31079.2,6155.9,21315.7,7214.1
KD2103,Garu,Soba,Kaduna,33361.1,37703.9,7603.9,44298.9,6633.2
KD0801,Agunu,Kachia,Kaduna,29870.7,29196.6,5671.1,26951.4,5678.0
KD0403,Fanshanu,Igabi,Kaduna,25281.4,25412.2,5120.1,61751.5,5007.9
KD1103,Jere North,Kagarko,Kaduna,46315.9,39203.3,7810.4,40420.3,9044.9
KD2105,Kinkiba,Soba,Kaduna,35595.0,30132.6,6074.3,40014.2,7075.0
KD0606,Nduya,Jaba,Kaduna,25283.8,22604.7,4474.6,19984.2,4888.0
KD1809,Nasarawa Wandoya,Makarfi,Kaduna,17369.8,13252.9,2697.0,20561.8,3492.4
KD0401,Afaka,Igabi,Kaduna,55283.5,56174.5,11289.0,129740.0,10922.2
KD0502,Ikara,Ikara,Kaduna,56446.7,49900.8,10219.1,54895.1,11427.2
KD1209,Rimau,Kajuru,Kaduna,18371.1,17865.7,3071.1,18402.5,3081.6
KD0702,Atuku,Jema'A,Kaduna,34113.1,35247.0,6915.6,24881.5,6543.3
KD2107,Maigana,Soba,Kaduna,50779.5,44277.2,8929.4,57150.4,10095.9
KD0805,Dokwa,Kachia,Kaduna,53037.0,50304.6,9769.0,45783.8,10050.7
KD2206,Unguwar Gaya,Zangon Kataf,Kaduna,33272.0,38926.4,7777.2,55756.5,6498.5
KD1805,Gubuchi,Makarfi,Kaduna,30360.4,31258.8,6316.6,34028.8,6060.4
KD0209,Rido,Chikun,Kaduna,200464.3,209969.9,35692.4,244024.0,33320.7
KD1503,Dutsen Wai,Kubau,Kaduna,32185.1,28544.3,5851.9,35952.7,6499.0
KD2202,Gora,Zangon Kataf,Kaduna,24045.2,24347.2,4864.4,28459.3,4696.4
KD1807,Makarfi,Makarfi,Kaduna,9487.5,10250.3,2071.3,16632.7,1893.8
KD0907,Sardauna,Kaduna North,Kaduna,12341.8,9116.4,1479.6,11161.3,1954.9
KD1402,Bital,Kauru,Kaduna,34910.1,34942.8,7192.4,28853.3,7062.0
KD1202,Buda,Kajuru,Kaduna,3600.5,4796.3,794.1,6180.9,583.7
KD0412,Zangon Aya,Igabi,Kaduna,34048.9,32090.4,6229.1,53517.9,6472.4
KD1803,Gazara,Makarfi,Kaduna,30986.2,32770.7,6651.6,38504.8,6208.7
KD2003,Ayu,Sanga,Kaduna,29792.2,33835.7,6417.7,35387.7,5529.1
KD2001,Aboro,Sanga,Kaduna,20884.9,20608.5,3935.0,18152.6,3894.7
KD0811,Kwaturu,Kachia,Kaduna,22751.4,25483.6,4968.6,33951.8,4344.9
KD2204,Kamantan,Zangon Kataf,Kaduna,27439.0,26081.3,5210.9,35516.3,5359.2
KD1610,Zabi,Kudan,Kaduna,20137.5,17513.9,3676.3,28119.9,4159.4
KD1307,Kukum,Kaura,Kaduna,25674.3,22436.5,4413.4,26025.4,4937.5
KD2110,Turawa,Soba,Kaduna,27567.9,28074.2,5662.9,39716.8,5482.4
KD1305,Kaura,Kaura,Kaduna,23608.6,24967.8,4895.5,24057.4,4526.4
KD0712,Takau,Jema'A,Kaduna,22478.1,21427.1,4264.0,34041.3,4374.1
KD2007,Nandu,Sanga,Kaduna,26320.2,25682.7,4856.5,22067.2,4873.9
KD0203,Kakau,Chikun,Kaduna,156193.7,173831.3,28663.4,239203.1,25231.6
KD2002,Arak,Sanga,Kaduna,52124.5,42423.7,8208.5,28411.5,9882.4
KD1310,Zankan,Kaura,Kaduna,28542.9,29287.3,5729.6,26068.1,5459.4
KD1302,Bondong,Kaura,Kaduna,21593.7,27134.7,5413.4,23256.4,4215.6
KD1309,Manchok,Kaura,Kaduna,38319.2,35912.8,7060.9,38608.8,7370.7
KD2313,Wuciciri,Zaria,Kaduna,40979.3,38953.2,7324.8,40140.5,7542.6
KD2303,Gyellesu,Zaria,Kaduna,118001.7,106340.1,19723.3,86546.7,21404.2
KD1706,Kudaru,Lere,Kaduna,53857.7,60658.4,12333.7,61451.5,10772.7
KD2311,Unguwar Fatika,Zaria,Kaduna,36204.2,34065.7,6386.3,45368.2,6639.3
KD2302,Dambo,Zaria,Kaduna,67543.2,56619.4,10538.0,52380.1,12301.7
KD0205,Kunai,Chikun,Kaduna,45067.0,38614.6,6481.0,68076.9,7410.7
KD1601,Doka,Kudan,Kaduna,21719.0,27903.4,5824.4,31750.1,4470.3
KD1508,Mah,Kubau,Kaduna,39849.5,38500.1,7959.9,53108.9,8114.4
KD1106,Kagarko South,Kagarko,Kaduna,50511.0,38742.9,7709.0,41924.4,9852.8
KD2102,Gamagira,Soba,Kaduna,32757.4,32960.7,6647.3,42032.6,6513.1
KD1606,Kudan,Kudan,Kaduna,27820.9,25592.9,5402.3,38931.2,5788.0
KD1410,Makami,Kauru,Kaduna,41594.6,38287.9,7853.3,50108.9,8394.9
KD0404,Gwaraji,Igabi,Kaduna,24580.8,23497.3,4568.2,54839.5,4709.1
KD0301,Danmahawayi,Giwa,Kaduna,30874.5,24930.1,5134.9,31452.2,6270.7
KD0309,Shika,Giwa,Kaduna,62253.8,46695.2,9529.2,59230.6,12567.6
KD1804,Gimi,Makarfi,Kaduna,27442.6,24271.7,4904.7,34529.3,5477.9
KD1506,Kargi,Kubau,Kaduna,60298.6,55476.5,11440.5,59400.0,12259.3
KD0204,Kujama,Chikun,Kaduna,63697.6,70115.1,12425.4,97236.0,11025.4
KD1705,Kayarda,Lere,Kaduna,35978.3,34391.8,6944.7,39074.2,7142.3
KD0407,Kwarau,Igabi,Kaduna,53300.1,45814.6,9229.9,107140.8,10553.3
KD1710,Sabon Birnin,Lere,Kaduna,49939.5,44612.2,9011.3,49529.1,9916.2
KD0405,Igabi,Igabi,Kaduna,23398.9,24614.3,4960.5,53472.6,4640.8
KD1708,Lere,Lere,Kaduna,32054.7,26289.3,5310.2,29127.4,6364.9
KD1408,Kauru West,Kauru,Kaduna,54458.1,45003.1,9263.6,37883.0,11017.0
KD1404,Dawaki,Kauru,Kaduna,53457.8,50088.2,10118.4,49456.8,10612.3
KD0508,Rumi,Ikara,Kaduna,48376.7,35803.7,7305.9,42082.8,9740.7
KD1702,Dan Alhaji,Lere,Kaduna,53471.9,48493.4,9776.5,62690.9,10608.8
KD0208,Nassarawa,Chikun,Kaduna,22965.2,16006.3,2844.6,43584.2,4018.6
KD0210,Sabon Gari Nassarawa,Chikun,Kaduna,52474.9,48526.5,9143.0,99273.8,9701.6
KD0106,Randagi,Birnin Gwari,Kaduna,43098.2,49318.7,10387.1,28390.7,8941.5
KD0201,Chikun,Chikun,Kaduna,33588.0,23855.9,4077.3,26454.4,5627.7
KD1909,Samaru,Sabon Gari,Kaduna,20475.5,21378.0,3688.6,33433.8,3447.3
KD0103,Magajin Gari 1,Birnin Gwari,Kaduna,31375.8,23581.9,4972.3,21757.4,6523.4
KD0104,Magajin Gari 2,Birnin Gwari,Kaduna,67827.6,54425.6,11475.1,51224.0,14100.2
KD0105,Magajin Gari 3,Birnin Gwari,Kaduna,37680.9,32659.9,6879.1,34230.7,7821.8
KD0102,Kakangi,Birnin Gwari,Kaduna,34041.2,50957.0,10726.5,26424.2,7056.4
KD0809,Katari,Kachia,Kaduna,28170.0,27188.6,5301.0,26568.8,5379.7
KD0804,Bishini,Kachia,Kaduna,30401.4,29589.6,5808.3,30368.9,5859.9
KD0410,Sabon Birnin,Igabi,Kaduna,27260.4,23116.6,4669.0,45695.4,5433.4
KD0402,Birnin Yero,Igabi,Kaduna,28401.7,31265.7,6298.8,51744.4,5623.5
KD1902,Bomo,Sabon Gari,Kaduna,46201.9,46212.2,7974.1,74415.1,7781.0
KD0308,Panhauya,Giwa,Kaduna,26511.6,26652.6,5369.1,32838.1,5214.2
